Date,Component,Avg_Price,Source
4/25/2022,2TB_NVME_GEN4,287.91,Pangoly_History
4/26/2022,2TB_NVME_GEN4,290.47,Pangoly_History
4/27/2022,2TB_NVME_GEN4,292.35,Pangoly_History
4/28/2022,2TB_NVME_GEN4,288.95,Pangoly_History
4/29/2022,2TB_NVME_GEN4,287.6,Pangoly_History
4/30/2022,2TB_NVME_GEN4,307.88,Pangoly_History
5/1/2022,2TB_NVME_GEN4,302.3,Pangoly_History
5/2/2022,2TB_NVME_GEN4,306.56,Pangoly_History
5/3/2022,2TB_NVME_GEN4,286.72,Pangoly_History
5/4/2022,2TB_NVME_GEN4,289.01,Pangoly_History
5/5/2022,2TB_NVME_GEN4,290.98,Pangoly_History
5/6/2022,2TB_NVME_GEN4,290.95,Pangoly_History
5/7/2022,2TB_NVME_GEN4,287.56,Pangoly_History
5/8/2022,2TB_NVME_GEN4,286.65,Pangoly_History
5/9/2022,2TB_NVME_GEN4,288.38,Pangoly_History
5/10/2022,2TB_NVME_GEN4,288.66,Pangoly_History
5/11/2022,2TB_NVME_GEN4,287.37,Pangoly_History
5/12/2022,2TB_NVME_GEN4,287.91,Pangoly_History
5/13/2022,2TB_NVME_GEN4,288.13,Pangoly_History
5/14/2022,2TB_NVME_GEN4,288.55,Pangoly_History
5/15/2022,2TB_NVME_GEN4,285.02,Pangoly_History
5/16/2022,2TB_NVME_GEN4,285.79,Pangoly_History
5/17/2022,2TB_NVME_GEN4,283.21,Pangoly_History
5/18/2022,2TB_NVME_GEN4,281.23,Pangoly_History
5/19/2022,2TB_NVME_GEN4,280.47,Pangoly_History
5/20/2022,2TB_NVME_GEN4,269.39,Pangoly_History
5/21/2022,2TB_NVME_GEN4,269.49,Pangoly_History
5/22/2022,2TB_NVME_GEN4,271.09,Pangoly_History
5/23/2022,2TB_NVME_GEN4,274.41,Pangoly_History
5/24/2022,2TB_NVME_GEN4,274.41,Pangoly_History
5/25/2022,2TB_NVME_GEN4,274.86,Pangoly_History
5/26/2022,2TB_NVME_GEN4,274.91,Pangoly_History
5/27/2022,2TB_NVME_GEN4,273.2,Pangoly_History
5/28/2022,2TB_NVME_GEN4,274.11,Pangoly_History
5/29/2022,2TB_NVME_GEN4,273.38,Pangoly_History
5/30/2022,2TB_NVME_GEN4,272.3,Pangoly_History
5/31/2022,2TB_NVME_GEN4,277.02,Pangoly_History
6/1/2022,2TB_NVME_GEN4,276.45,Pangoly_History
6/2/2022,2TB_NVME_GEN4,276.95,Pangoly_History
6/3/2022,2TB_NVME_GEN4,277.82,Pangoly_History
6/4/2022,2TB_NVME_GEN4,282.35,Pangoly_History
6/5/2022,2TB_NVME_GEN4,277.77,Pangoly_History
6/6/2022,2TB_NVME_GEN4,276.92,Pangoly_History
6/7/2022,2TB_NVME_GEN4,274.02,Pangoly_History
6/8/2022,2TB_NVME_GEN4,271.5,Pangoly_History
6/9/2022,2TB_NVME_GEN4,269.91,Pangoly_History
6/10/2022,2TB_NVME_GEN4,270.3,Pangoly_History
6/11/2022,2TB_NVME_GEN4,270.2,Pangoly_History
6/12/2022,2TB_NVME_GEN4,267.12,Pangoly_History
6/13/2022,2TB_NVME_GEN4,268.78,Pangoly_History
6/14/2022,2TB_NVME_GEN4,269.1,Pangoly_History
6/15/2022,2TB_NVME_GEN4,268.75,Pangoly_History
6/16/2022,2TB_NVME_GEN4,265.45,Pangoly_History
6/17/2022,2TB_NVME_GEN4,265.13,Pangoly_History
6/18/2022,2TB_NVME_GEN4,264.37,Pangoly_History
6/19/2022,2TB_NVME_GEN4,264.08,Pangoly_History
6/20/2022,2TB_NVME_GEN4,265.88,Pangoly_History
6/21/2022,2TB_NVME_GEN4,263.38,Pangoly_History
6/22/2022,2TB_NVME_GEN4,263.59,Pangoly_History
6/23/2022,2TB_NVME_GEN4,263.46,Pangoly_History
6/24/2022,2TB_NVME_GEN4,265.18,Pangoly_History
6/25/2022,2TB_NVME_GEN4,264.22,Pangoly_History
6/26/2022,2TB_NVME_GEN4,264.73,Pangoly_History
6/27/2022,2TB_NVME_GEN4,263.96,Pangoly_History
6/28/2022,2TB_NVME_GEN4,264.22,Pangoly_History
6/29/2022,2TB_NVME_GEN4,264.02,Pangoly_History
6/30/2022,2TB_NVME_GEN4,265.36,Pangoly_History
7/1/2022,2TB_NVME_GEN4,266.55,Pangoly_History
7/2/2022,2TB_NVME_GEN4,266.72,Pangoly_History
7/3/2022,2TB_NVME_GEN4,266.27,Pangoly_History
7/4/2022,2TB_NVME_GEN4,266.11,Pangoly_History
7/5/2022,2TB_NVME_GEN4,264.53,Pangoly_History
7/6/2022,2TB_NVME_GEN4,264.24,Pangoly_History
7/7/2022,2TB_NVME_GEN4,264.8,Pangoly_History
7/8/2022,2TB_NVME_GEN4,263.86,Pangoly_History
7/9/2022,2TB_NVME_GEN4,265.32,Pangoly_History
7/10/2022,2TB_NVME_GEN4,260.77,Pangoly_History
7/11/2022,2TB_NVME_GEN4,255.49,Pangoly_History
7/12/2022,2TB_NVME_GEN4,253.17,Pangoly_History
7/13/2022,2TB_NVME_GEN4,259.12,Pangoly_History
7/14/2022,2TB_NVME_GEN4,257.93,Pangoly_History
7/15/2022,2TB_NVME_GEN4,258.4,Pangoly_History
7/16/2022,2TB_NVME_GEN4,257.27,Pangoly_History
7/17/2022,2TB_NVME_GEN4,258.42,Pangoly_History
7/18/2022,2TB_NVME_GEN4,256.54,Pangoly_History
7/19/2022,2TB_NVME_GEN4,256.98,Pangoly_History
7/20/2022,2TB_NVME_GEN4,252.56,Pangoly_History
7/21/2022,2TB_NVME_GEN4,252.35,Pangoly_History
7/22/2022,2TB_NVME_GEN4,252.54,Pangoly_History
7/23/2022,2TB_NVME_GEN4,245.51,Pangoly_History
7/24/2022,2TB_NVME_GEN4,247.4,Pangoly_History
7/25/2022,2TB_NVME_GEN4,246.48,Pangoly_History
7/26/2022,2TB_NVME_GEN4,244,Pangoly_History
7/27/2022,2TB_NVME_GEN4,246.43,Pangoly_History
7/28/2022,2TB_NVME_GEN4,249.38,Pangoly_History
7/29/2022,2TB_NVME_GEN4,248.3,Pangoly_History
7/30/2022,2TB_NVME_GEN4,246.81,Pangoly_History
7/31/2022,2TB_NVME_GEN4,250.09,Pangoly_History
8/1/2022,2TB_NVME_GEN4,254.4,Pangoly_History
8/2/2022,2TB_NVME_GEN4,253.15,Pangoly_History
8/3/2022,2TB_NVME_GEN4,254.69,Pangoly_History
8/4/2022,2TB_NVME_GEN4,246.92,Pangoly_History
8/5/2022,2TB_NVME_GEN4,238.96,Pangoly_History
8/6/2022,2TB_NVME_GEN4,238.73,Pangoly_History
8/7/2022,2TB_NVME_GEN4,238.28,Pangoly_History
8/8/2022,2TB_NVME_GEN4,237.79,Pangoly_History
8/9/2022,2TB_NVME_GEN4,235.75,Pangoly_History
8/10/2022,2TB_NVME_GEN4,233.03,Pangoly_History
8/11/2022,2TB_NVME_GEN4,236.36,Pangoly_History
8/12/2022,2TB_NVME_GEN4,238.93,Pangoly_History
8/13/2022,2TB_NVME_GEN4,242.07,Pangoly_History
8/14/2022,2TB_NVME_GEN4,247.59,Pangoly_History
8/15/2022,2TB_NVME_GEN4,251.54,Pangoly_History
8/16/2022,2TB_NVME_GEN4,241.89,Pangoly_History
8/17/2022,2TB_NVME_GEN4,241.77,Pangoly_History
8/18/2022,2TB_NVME_GEN4,241.51,Pangoly_History
8/19/2022,2TB_NVME_GEN4,242.95,Pangoly_History
8/20/2022,2TB_NVME_GEN4,243.19,Pangoly_History
8/21/2022,2TB_NVME_GEN4,240.9,Pangoly_History
8/22/2022,2TB_NVME_GEN4,246.43,Pangoly_History
8/23/2022,2TB_NVME_GEN4,241.56,Pangoly_History
8/24/2022,2TB_NVME_GEN4,246.79,Pangoly_History
8/25/2022,2TB_NVME_GEN4,243.94,Pangoly_History
8/26/2022,2TB_NVME_GEN4,240.16,Pangoly_History
8/27/2022,2TB_NVME_GEN4,245.95,Pangoly_History
8/28/2022,2TB_NVME_GEN4,246.76,Pangoly_History
8/29/2022,2TB_NVME_GEN4,248.39,Pangoly_History
8/30/2022,2TB_NVME_GEN4,242.56,Pangoly_History
8/31/2022,2TB_NVME_GEN4,240.01,Pangoly_History
9/1/2022,2TB_NVME_GEN4,239.37,Pangoly_History
9/2/2022,2TB_NVME_GEN4,241.68,Pangoly_History
9/3/2022,2TB_NVME_GEN4,245.66,Pangoly_History
9/4/2022,2TB_NVME_GEN4,242.11,Pangoly_History
9/5/2022,2TB_NVME_GEN4,245.76,Pangoly_History
9/6/2022,2TB_NVME_GEN4,245.95,Pangoly_History
9/7/2022,2TB_NVME_GEN4,243.48,Pangoly_History
9/8/2022,2TB_NVME_GEN4,244.22,Pangoly_History
9/9/2022,2TB_NVME_GEN4,245.52,Pangoly_History
9/10/2022,2TB_NVME_GEN4,245.02,Pangoly_History
9/11/2022,2TB_NVME_GEN4,242.92,Pangoly_History
9/12/2022,2TB_NVME_GEN4,237.52,Pangoly_History
9/13/2022,2TB_NVME_GEN4,238.65,Pangoly_History
9/14/2022,2TB_NVME_GEN4,235.4,Pangoly_History
9/15/2022,2TB_NVME_GEN4,236.01,Pangoly_History
9/16/2022,2TB_NVME_GEN4,238.31,Pangoly_History
9/17/2022,2TB_NVME_GEN4,241.4,Pangoly_History
9/18/2022,2TB_NVME_GEN4,246.34,Pangoly_History
9/19/2022,2TB_NVME_GEN4,238.09,Pangoly_History
9/20/2022,2TB_NVME_GEN4,243.26,Pangoly_History
9/21/2022,2TB_NVME_GEN4,238.11,Pangoly_History
9/22/2022,2TB_NVME_GEN4,238.18,Pangoly_History
9/23/2022,2TB_NVME_GEN4,245.34,Pangoly_History
9/24/2022,2TB_NVME_GEN4,243.42,Pangoly_History
9/25/2022,2TB_NVME_GEN4,238.89,Pangoly_History
9/26/2022,2TB_NVME_GEN4,237.63,Pangoly_History
9/27/2022,2TB_NVME_GEN4,241.52,Pangoly_History
9/28/2022,2TB_NVME_GEN4,242.59,Pangoly_History
9/29/2022,2TB_NVME_GEN4,242.51,Pangoly_History
9/30/2022,2TB_NVME_GEN4,248.65,Pangoly_History
10/1/2022,2TB_NVME_GEN4,250.54,Pangoly_History
10/2/2022,2TB_NVME_GEN4,244.76,Pangoly_History
10/3/2022,2TB_NVME_GEN4,252.95,Pangoly_History
10/4/2022,2TB_NVME_GEN4,248.81,Pangoly_History
10/5/2022,2TB_NVME_GEN4,245.48,Pangoly_History
10/6/2022,2TB_NVME_GEN4,245.01,Pangoly_History
10/7/2022,2TB_NVME_GEN4,247.72,Pangoly_History
10/8/2022,2TB_NVME_GEN4,242.18,Pangoly_History
10/9/2022,2TB_NVME_GEN4,245.54,Pangoly_History
10/10/2022,2TB_NVME_GEN4,244.77,Pangoly_History
10/11/2022,2TB_NVME_GEN4,243.57,Pangoly_History
10/12/2022,2TB_NVME_GEN4,239.1,Pangoly_History
10/13/2022,2TB_NVME_GEN4,241.39,Pangoly_History
10/14/2022,2TB_NVME_GEN4,243.55,Pangoly_History
10/15/2022,2TB_NVME_GEN4,241.05,Pangoly_History
10/16/2022,2TB_NVME_GEN4,239.79,Pangoly_History
10/17/2022,2TB_NVME_GEN4,243.93,Pangoly_History
10/18/2022,2TB_NVME_GEN4,247.41,Pangoly_History
10/19/2022,2TB_NVME_GEN4,244,Pangoly_History
10/20/2022,2TB_NVME_GEN4,237.96,Pangoly_History
10/21/2022,2TB_NVME_GEN4,247.3,Pangoly_History
10/22/2022,2TB_NVME_GEN4,249.06,Pangoly_History
10/23/2022,2TB_NVME_GEN4,244.1,Pangoly_History
10/24/2022,2TB_NVME_GEN4,246.31,Pangoly_History
10/25/2022,2TB_NVME_GEN4,245.96,Pangoly_History
10/26/2022,2TB_NVME_GEN4,247.08,Pangoly_History
10/27/2022,2TB_NVME_GEN4,245.33,Pangoly_History
10/28/2022,2TB_NVME_GEN4,245.57,Pangoly_History
10/29/2022,2TB_NVME_GEN4,254.08,Pangoly_History
10/30/2022,2TB_NVME_GEN4,245.37,Pangoly_History
10/31/2022,2TB_NVME_GEN4,248.01,Pangoly_History
11/1/2022,2TB_NVME_GEN4,246.09,Pangoly_History
11/2/2022,2TB_NVME_GEN4,245.6,Pangoly_History
11/3/2022,2TB_NVME_GEN4,245.69,Pangoly_History
11/4/2022,2TB_NVME_GEN4,243.72,Pangoly_History
11/5/2022,2TB_NVME_GEN4,244.75,Pangoly_History
11/6/2022,2TB_NVME_GEN4,244.75,Pangoly_History
11/7/2022,2TB_NVME_GEN4,244.75,Pangoly_History
11/8/2022,2TB_NVME_GEN4,232.67,Pangoly_History
11/9/2022,2TB_NVME_GEN4,241.3,Pangoly_History
11/10/2022,2TB_NVME_GEN4,243.68,Pangoly_History
11/11/2022,2TB_NVME_GEN4,243.72,Pangoly_History
11/12/2022,2TB_NVME_GEN4,239.02,Pangoly_History
11/13/2022,2TB_NVME_GEN4,236.85,Pangoly_History
11/14/2022,2TB_NVME_GEN4,232.35,Pangoly_History
11/15/2022,2TB_NVME_GEN4,235.99,Pangoly_History
11/16/2022,2TB_NVME_GEN4,229.98,Pangoly_History
11/17/2022,2TB_NVME_GEN4,227.8,Pangoly_History
11/18/2022,2TB_NVME_GEN4,229.29,Pangoly_History
11/19/2022,2TB_NVME_GEN4,230.25,Pangoly_History
11/20/2022,2TB_NVME_GEN4,226.48,Pangoly_History
11/21/2022,2TB_NVME_GEN4,223.95,Pangoly_History
11/22/2022,2TB_NVME_GEN4,224.35,Pangoly_History
11/23/2022,2TB_NVME_GEN4,227.2,Pangoly_History
11/24/2022,2TB_NVME_GEN4,225.7,Pangoly_History
11/25/2022,2TB_NVME_GEN4,233.58,Pangoly_History
11/26/2022,2TB_NVME_GEN4,233.46,Pangoly_History
11/27/2022,2TB_NVME_GEN4,227.85,Pangoly_History
11/28/2022,2TB_NVME_GEN4,232.58,Pangoly_History
11/29/2022,2TB_NVME_GEN4,234,Pangoly_History
11/30/2022,2TB_NVME_GEN4,239.81,Pangoly_History
12/1/2022,2TB_NVME_GEN4,238.2,Pangoly_History
12/2/2022,2TB_NVME_GEN4,242.74,Pangoly_History
12/3/2022,2TB_NVME_GEN4,243.72,Pangoly_History
12/4/2022,2TB_NVME_GEN4,238.57,Pangoly_History
12/5/2022,2TB_NVME_GEN4,240.22,Pangoly_History
12/6/2022,2TB_NVME_GEN4,239.08,Pangoly_History
12/7/2022,2TB_NVME_GEN4,240.37,Pangoly_History
12/8/2022,2TB_NVME_GEN4,239.61,Pangoly_History
12/9/2022,2TB_NVME_GEN4,239.24,Pangoly_History
12/10/2022,2TB_NVME_GEN4,238.23,Pangoly_History
12/11/2022,2TB_NVME_GEN4,235.84,Pangoly_History
12/12/2022,2TB_NVME_GEN4,237.37,Pangoly_History
12/13/2022,2TB_NVME_GEN4,232.13,Pangoly_History
12/14/2022,2TB_NVME_GEN4,231.65,Pangoly_History
12/15/2022,2TB_NVME_GEN4,226.2,Pangoly_History
12/16/2022,2TB_NVME_GEN4,233.48,Pangoly_History
12/17/2022,2TB_NVME_GEN4,233.41,Pangoly_History
12/18/2022,2TB_NVME_GEN4,228.15,Pangoly_History
12/19/2022,2TB_NVME_GEN4,231.21,Pangoly_History
12/20/2022,2TB_NVME_GEN4,233.87,Pangoly_History
12/21/2022,2TB_NVME_GEN4,230.53,Pangoly_History
12/22/2022,2TB_NVME_GEN4,230.95,Pangoly_History
12/23/2022,2TB_NVME_GEN4,235.02,Pangoly_History
12/24/2022,2TB_NVME_GEN4,233.58,Pangoly_History
12/25/2022,2TB_NVME_GEN4,231.67,Pangoly_History
12/26/2022,2TB_NVME_GEN4,232.12,Pangoly_History
12/27/2022,2TB_NVME_GEN4,229.12,Pangoly_History
12/28/2022,2TB_NVME_GEN4,231.06,Pangoly_History
12/29/2022,2TB_NVME_GEN4,228.96,Pangoly_History
12/30/2022,2TB_NVME_GEN4,230.32,Pangoly_History
12/31/2022,2TB_NVME_GEN4,238.07,Pangoly_History
1/1/2023,2TB_NVME_GEN4,240.86,Pangoly_History
1/2/2023,2TB_NVME_GEN4,241.56,Pangoly_History
1/3/2023,2TB_NVME_GEN4,240.38,Pangoly_History
1/4/2023,2TB_NVME_GEN4,238.39,Pangoly_History
1/5/2023,2TB_NVME_GEN4,235.13,Pangoly_History
1/6/2023,2TB_NVME_GEN4,238.98,Pangoly_History
1/7/2023,2TB_NVME_GEN4,238.69,Pangoly_History
1/8/2023,2TB_NVME_GEN4,240.24,Pangoly_History
1/9/2023,2TB_NVME_GEN4,238.59,Pangoly_History
1/10/2023,2TB_NVME_GEN4,235.12,Pangoly_History
1/11/2023,2TB_NVME_GEN4,235.08,Pangoly_History
1/12/2023,2TB_NVME_GEN4,234.96,Pangoly_History
1/13/2023,2TB_NVME_GEN4,238.81,Pangoly_History
1/14/2023,2TB_NVME_GEN4,238.39,Pangoly_History
1/15/2023,2TB_NVME_GEN4,231.61,Pangoly_History
1/16/2023,2TB_NVME_GEN4,233.72,Pangoly_History
1/17/2023,2TB_NVME_GEN4,235.14,Pangoly_History
1/18/2023,2TB_NVME_GEN4,231.46,Pangoly_History
1/19/2023,2TB_NVME_GEN4,230.49,Pangoly_History
1/20/2023,2TB_NVME_GEN4,231.16,Pangoly_History
1/21/2023,2TB_NVME_GEN4,232.34,Pangoly_History
1/22/2023,2TB_NVME_GEN4,229.22,Pangoly_History
1/23/2023,2TB_NVME_GEN4,222.27,Pangoly_History
1/24/2023,2TB_NVME_GEN4,219.45,Pangoly_History
1/25/2023,2TB_NVME_GEN4,218.42,Pangoly_History
1/26/2023,2TB_NVME_GEN4,219.22,Pangoly_History
1/27/2023,2TB_NVME_GEN4,226.56,Pangoly_History
1/28/2023,2TB_NVME_GEN4,226.91,Pangoly_History
1/29/2023,2TB_NVME_GEN4,221.18,Pangoly_History
1/30/2023,2TB_NVME_GEN4,222.55,Pangoly_History
1/31/2023,2TB_NVME_GEN4,218.68,Pangoly_History
2/1/2023,2TB_NVME_GEN4,222.66,Pangoly_History
2/2/2023,2TB_NVME_GEN4,224.71,Pangoly_History
2/3/2023,2TB_NVME_GEN4,219.43,Pangoly_History
2/4/2023,2TB_NVME_GEN4,220.82,Pangoly_History
2/5/2023,2TB_NVME_GEN4,220.4,Pangoly_History
2/6/2023,2TB_NVME_GEN4,222.08,Pangoly_History
2/7/2023,2TB_NVME_GEN4,219.22,Pangoly_History
2/8/2023,2TB_NVME_GEN4,216.23,Pangoly_History
2/9/2023,2TB_NVME_GEN4,213.86,Pangoly_History
2/10/2023,2TB_NVME_GEN4,218.47,Pangoly_History
2/11/2023,2TB_NVME_GEN4,216.34,Pangoly_History
2/12/2023,2TB_NVME_GEN4,208.79,Pangoly_History
2/13/2023,2TB_NVME_GEN4,211.56,Pangoly_History
2/14/2023,2TB_NVME_GEN4,212.43,Pangoly_History
2/15/2023,2TB_NVME_GEN4,210.47,Pangoly_History
2/16/2023,2TB_NVME_GEN4,213.24,Pangoly_History
2/17/2023,2TB_NVME_GEN4,212.82,Pangoly_History
2/18/2023,2TB_NVME_GEN4,211.86,Pangoly_History
2/19/2023,2TB_NVME_GEN4,209.75,Pangoly_History
2/20/2023,2TB_NVME_GEN4,210.25,Pangoly_History
2/21/2023,2TB_NVME_GEN4,210.13,Pangoly_History
2/22/2023,2TB_NVME_GEN4,210.44,Pangoly_History
2/23/2023,2TB_NVME_GEN4,212.18,Pangoly_History
2/24/2023,2TB_NVME_GEN4,213.17,Pangoly_History
2/25/2023,2TB_NVME_GEN4,212.17,Pangoly_History
2/26/2023,2TB_NVME_GEN4,213.68,Pangoly_History
2/27/2023,2TB_NVME_GEN4,210.65,Pangoly_History
2/28/2023,2TB_NVME_GEN4,210.07,Pangoly_History
3/1/2023,2TB_NVME_GEN4,212.53,Pangoly_History
3/2/2023,2TB_NVME_GEN4,214.18,Pangoly_History
3/3/2023,2TB_NVME_GEN4,213.58,Pangoly_History
3/4/2023,2TB_NVME_GEN4,211.14,Pangoly_History
3/5/2023,2TB_NVME_GEN4,206.54,Pangoly_History
3/6/2023,2TB_NVME_GEN4,205.81,Pangoly_History
3/7/2023,2TB_NVME_GEN4,206.93,Pangoly_History
3/8/2023,2TB_NVME_GEN4,204.05,Pangoly_History
3/9/2023,2TB_NVME_GEN4,206.45,Pangoly_History
3/10/2023,2TB_NVME_GEN4,207.42,Pangoly_History
3/11/2023,2TB_NVME_GEN4,207.27,Pangoly_History
3/12/2023,2TB_NVME_GEN4,205.36,Pangoly_History
3/13/2023,2TB_NVME_GEN4,205.91,Pangoly_History
3/14/2023,2TB_NVME_GEN4,206.43,Pangoly_History
3/15/2023,2TB_NVME_GEN4,205.73,Pangoly_History
3/16/2023,2TB_NVME_GEN4,199.41,Pangoly_History
3/17/2023,2TB_NVME_GEN4,203.27,Pangoly_History
3/18/2023,2TB_NVME_GEN4,203.05,Pangoly_History
3/19/2023,2TB_NVME_GEN4,193.32,Pangoly_History
3/20/2023,2TB_NVME_GEN4,192.46,Pangoly_History
3/21/2023,2TB_NVME_GEN4,193.5,Pangoly_History
3/22/2023,2TB_NVME_GEN4,193,Pangoly_History
3/23/2023,2TB_NVME_GEN4,188.98,Pangoly_History
3/24/2023,2TB_NVME_GEN4,189.1,Pangoly_History
3/25/2023,2TB_NVME_GEN4,193.2,Pangoly_History
3/26/2023,2TB_NVME_GEN4,191.07,Pangoly_History
3/27/2023,2TB_NVME_GEN4,195.83,Pangoly_History
3/28/2023,2TB_NVME_GEN4,192.91,Pangoly_History
3/29/2023,2TB_NVME_GEN4,193.09,Pangoly_History
3/30/2023,2TB_NVME_GEN4,185.85,Pangoly_History
3/31/2023,2TB_NVME_GEN4,193.77,Pangoly_History
4/1/2023,2TB_NVME_GEN4,187.66,Pangoly_History
4/2/2023,2TB_NVME_GEN4,178.64,Pangoly_History
4/3/2023,2TB_NVME_GEN4,176.11,Pangoly_History
4/4/2023,2TB_NVME_GEN4,175.1,Pangoly_History
4/5/2023,2TB_NVME_GEN4,175.22,Pangoly_History
4/6/2023,2TB_NVME_GEN4,183.11,Pangoly_History
4/7/2023,2TB_NVME_GEN4,182.74,Pangoly_History
4/8/2023,2TB_NVME_GEN4,182.75,Pangoly_History
4/9/2023,2TB_NVME_GEN4,179.8,Pangoly_History
4/10/2023,2TB_NVME_GEN4,177.13,Pangoly_History
4/11/2023,2TB_NVME_GEN4,181.61,Pangoly_History
4/12/2023,2TB_NVME_GEN4,180.91,Pangoly_History
4/13/2023,2TB_NVME_GEN4,179.35,Pangoly_History
4/14/2023,2TB_NVME_GEN4,180.01,Pangoly_History
4/15/2023,2TB_NVME_GEN4,181.31,Pangoly_History
4/16/2023,2TB_NVME_GEN4,180.86,Pangoly_History
4/17/2023,2TB_NVME_GEN4,180.75,Pangoly_History
4/18/2023,2TB_NVME_GEN4,178.69,Pangoly_History
4/19/2023,2TB_NVME_GEN4,172.95,Pangoly_History
4/20/2023,2TB_NVME_GEN4,171.81,Pangoly_History
4/21/2023,2TB_NVME_GEN4,171.53,Pangoly_History
4/22/2023,2TB_NVME_GEN4,171.22,Pangoly_History
4/23/2023,2TB_NVME_GEN4,170.6,Pangoly_History
4/24/2023,2TB_NVME_GEN4,170.09,Pangoly_History
4/25/2023,2TB_NVME_GEN4,172.28,Pangoly_History
4/26/2023,2TB_NVME_GEN4,173.69,Pangoly_History
4/27/2023,2TB_NVME_GEN4,170.72,Pangoly_History
4/28/2023,2TB_NVME_GEN4,172.55,Pangoly_History
4/29/2023,2TB_NVME_GEN4,173.17,Pangoly_History
4/30/2023,2TB_NVME_GEN4,171.44,Pangoly_History
5/1/2023,2TB_NVME_GEN4,168.81,Pangoly_History
5/2/2023,2TB_NVME_GEN4,167.59,Pangoly_History
5/3/2023,2TB_NVME_GEN4,168.23,Pangoly_History
5/4/2023,2TB_NVME_GEN4,168.35,Pangoly_History
5/5/2023,2TB_NVME_GEN4,169.82,Pangoly_History
5/6/2023,2TB_NVME_GEN4,170.05,Pangoly_History
5/7/2023,2TB_NVME_GEN4,166.88,Pangoly_History
5/8/2023,2TB_NVME_GEN4,166.81,Pangoly_History
5/9/2023,2TB_NVME_GEN4,166.84,Pangoly_History
5/10/2023,2TB_NVME_GEN4,165.97,Pangoly_History
5/11/2023,2TB_NVME_GEN4,164.8,Pangoly_History
5/12/2023,2TB_NVME_GEN4,167.21,Pangoly_History
5/13/2023,2TB_NVME_GEN4,169.22,Pangoly_History
5/14/2023,2TB_NVME_GEN4,165.55,Pangoly_History
5/15/2023,2TB_NVME_GEN4,166.28,Pangoly_History
5/16/2023,2TB_NVME_GEN4,163.91,Pangoly_History
5/17/2023,2TB_NVME_GEN4,164.14,Pangoly_History
5/18/2023,2TB_NVME_GEN4,162.4,Pangoly_History
5/19/2023,2TB_NVME_GEN4,163.57,Pangoly_History
5/20/2023,2TB_NVME_GEN4,169.11,Pangoly_History
5/21/2023,2TB_NVME_GEN4,160.54,Pangoly_History
5/22/2023,2TB_NVME_GEN4,151.04,Pangoly_History
5/23/2023,2TB_NVME_GEN4,150.33,Pangoly_History
5/24/2023,2TB_NVME_GEN4,162.3,Pangoly_History
5/25/2023,2TB_NVME_GEN4,161.44,Pangoly_History
5/26/2023,2TB_NVME_GEN4,160.06,Pangoly_History
5/27/2023,2TB_NVME_GEN4,166.19,Pangoly_History
5/28/2023,2TB_NVME_GEN4,159.15,Pangoly_History
5/29/2023,2TB_NVME_GEN4,157.19,Pangoly_History
5/30/2023,2TB_NVME_GEN4,162.89,Pangoly_History
5/31/2023,2TB_NVME_GEN4,154.82,Pangoly_History
6/1/2023,2TB_NVME_GEN4,153.31,Pangoly_History
6/2/2023,2TB_NVME_GEN4,160.18,Pangoly_History
6/3/2023,2TB_NVME_GEN4,164.74,Pangoly_History
6/4/2023,2TB_NVME_GEN4,158.33,Pangoly_History
6/5/2023,2TB_NVME_GEN4,158.82,Pangoly_History
6/6/2023,2TB_NVME_GEN4,157.35,Pangoly_History
6/7/2023,2TB_NVME_GEN4,156.35,Pangoly_History
6/8/2023,2TB_NVME_GEN4,150.6,Pangoly_History
6/9/2023,2TB_NVME_GEN4,166.27,Pangoly_History
6/10/2023,2TB_NVME_GEN4,163.48,Pangoly_History
6/11/2023,2TB_NVME_GEN4,162.34,Pangoly_History
6/12/2023,2TB_NVME_GEN4,159.32,Pangoly_History
6/13/2023,2TB_NVME_GEN4,158.84,Pangoly_History
6/14/2023,2TB_NVME_GEN4,156.05,Pangoly_History
6/15/2023,2TB_NVME_GEN4,159.97,Pangoly_History
6/16/2023,2TB_NVME_GEN4,159.04,Pangoly_History
6/17/2023,2TB_NVME_GEN4,158.74,Pangoly_History
6/18/2023,2TB_NVME_GEN4,151.62,Pangoly_History
6/19/2023,2TB_NVME_GEN4,151.47,Pangoly_History
6/20/2023,2TB_NVME_GEN4,143.86,Pangoly_History
6/21/2023,2TB_NVME_GEN4,143.68,Pangoly_History
6/22/2023,2TB_NVME_GEN4,144.27,Pangoly_History
6/23/2023,2TB_NVME_GEN4,150.55,Pangoly_History
6/24/2023,2TB_NVME_GEN4,155.2,Pangoly_History
6/25/2023,2TB_NVME_GEN4,156.76,Pangoly_History
6/26/2023,2TB_NVME_GEN4,155.84,Pangoly_History
6/27/2023,2TB_NVME_GEN4,155.71,Pangoly_History
6/28/2023,2TB_NVME_GEN4,153.68,Pangoly_History
6/29/2023,2TB_NVME_GEN4,146.12,Pangoly_History
6/30/2023,2TB_NVME_GEN4,149.64,Pangoly_History
7/1/2023,2TB_NVME_GEN4,154.32,Pangoly_History
7/2/2023,2TB_NVME_GEN4,145.48,Pangoly_History
7/3/2023,2TB_NVME_GEN4,144.94,Pangoly_History
7/4/2023,2TB_NVME_GEN4,143.28,Pangoly_History
7/5/2023,2TB_NVME_GEN4,141.2,Pangoly_History
